2026/08/06 08:25:44 INFO  : Using sha1 for hash comparisons
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ug411W74C.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ig4y1A7uq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV11o4y187gX.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ca4y157Pi.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1PK4y1B7BF.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Ro4y1q7Jo.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1J3411B7Ag.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1U54y1U7Ho.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1b84y197NJ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1964y1J7pE.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1fg4y1x7Xt.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1tf4y1U77w.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ss411f7Vx.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1zm41197YD.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1gT4y1Y7WY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1RW4y1A7i6.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1rV4y167VC.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV17341127LR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Fi42117Sj.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1sr4y1A7x7.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1EN411E7Dy.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1At411a71T.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1i34y1n7VT.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1jh4y1E7yZ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1aj411a7N8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1de41127of.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1oq4y1X7bV.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1zT4y1b7d7.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Xa4y1u7Bq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1y8411o7Gc.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Js4y1z7fR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1po4y1o7Fk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Gj411s7Cb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Wd4y1C7Nk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1sH4y1m7S2.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1yW4y1Z76C.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV17N4y1q7qc.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV12v411g72s.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV18u411N7Le.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1XV4y1D75H.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Uz4y1q7XQ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV13C4y197kf.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1h64y1p7AY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Tz4y1c7Vg.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1js4y1m7Xq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Xc411y7rj.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1bw411V79d.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1T44y1R7fk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV14x4y187MJ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV16p4y1f7fi.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1754y1T79z.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1TA411t7FJ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1qF411Z7Lj.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1gh411Z7U8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1PV411N7VV.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1JV4y157qo.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV18a4y127o3.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1yy4y1j7Qm.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1sM4y1b7Jo.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1KS4y147N8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1CC4y1Y76y.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1pB4y1y7xu.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Gu411A7py.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1wJ411U73M.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1TP411173t.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Ua4y1z7qi.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1924y1N7DA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1oK41127n4.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1aV4y1b7tA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1c3411m7nb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1w64y11788.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1K8411C7m9.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1t84y1S7F7.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV16Y411W7KG.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1LJ411y7QX.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1oV411D7dG.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Le411J7LZ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV15X4y1N74H.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1L4411Z72N.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Yf4y1n7fF.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1NX4y177c8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1R64y1f78D.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Cq4y1r7bW.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1uk4y1D7JG.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1KU4y117ZF.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1kK411B7bL.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1SL411L7nB.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV11W4y1J7DA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Qb4y197h5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1qJ4m1J7Jo.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Gk4y1p71q.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1RV411X777.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1s14y1a7Z9.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV16a4y1R7Cr.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Xv411G7ur.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1eb411K7Bd.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1hL4y1j7pp.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Vz4y1G7ky.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ad4y1p7Qz.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1m341167pW.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1aM4y1x7RU.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV14R4y1v7WF.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1454y1w795.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1qd4y1z75Z.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1g14y1u7XD.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV193411W7MX.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Kq4y1j7Af.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1mv4y197DG.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1F24y1i7ox.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1jS4y1J74m.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1PN411275K.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1xe4y1w7vP.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV148411M7Gb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1F4411P7xp.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1KY4y147Ud.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV18f421o7ne.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1xC4y1P7nR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1rG411L7n6.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1gW4y127V2.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1A24y1T7JN.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Bp4y117ZU.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ke411n7vj.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ig41137ru.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1es4y167Q5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1d24y1z73i.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Tp4y1k7HG.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Uz4y1y7qZ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Pz4y1c7Rd.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1jj411C7nk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV18e4y1B7XD.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1nV411W7aY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Y541157m6.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1wg411n7uj.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1KN411v7pm.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1DX4y1R74Z.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ey4y1r7nP.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1dM4m1d7FB.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ie41157AN.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV16p4y1G7mk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1NV4y1y7Kv.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1JX4y1x7nT.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV17K4y1r7Dt.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1A64y1W7Bx.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1WV4y1L7yu.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1x14y1k7ik.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV11V411o7aP.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1bm4y1C75b.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV17Q4y1d7bR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Rq4y157fL.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1iQ4y1X7qY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1wz4y1L7jp.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV165411474t.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1EU4y1M7dd.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1vs4y127aA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1XC4y1C7s7.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1GN411y7fq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1L94y1e7bV.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1XR4y1E75t.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV18u411p74B.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1TS4y1r7m6.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1MP41197h9.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV13z4y1x7CP.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Dm4y1L7Uf.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Kq4y1q7P1.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1jE411V7cn.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1QP411h7zp.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1oX4y1979H.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV15M411A7xj.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Dm4y1H79W.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1gP411W7fx.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Yh411B7XD.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Sk4y1U7qt.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1424y1S7KV.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1YF411Q7hD.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ok4y1N7tr.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV153411W7zg.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1h8411i7ia.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1j24y1p7cy.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1SH4y1D7kF.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1x94y1F7zR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1wN411a7HT.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1554y1z76C.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV15W4y1m7zy.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1RY411A7ZQ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1GL411q7rm.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Ze411h7yw.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV15w411w7ZS.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ho4y1h7P8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1E24y1X7Fo.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV18N4y1w7t7.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1DP4y1j7J4.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1eM4y1d7RX.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Cs4y197aX.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV12z411b7mg.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Me411J74o.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1ia4y1M7dJ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV14u411Y7V1.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV11B4y1E7WW.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1fG411B7iM.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Aa411u7S4.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1K8411Q7W4.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1834y1T71Z.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1Wa4y1A7Kq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1q24y1V7G5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV15U4y1p7jY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1yW41117ME.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1TP411s7VM.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV11V411t797.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV13c411j7Q2.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1hQ4y1h7tb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV1wu411n7ot.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:12 NOTICE: data/video/MHC_zh/All/BV14C4y1G7Ey.mp4: Can't follow symlink without -L/--copy-links
